,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
ARBt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK8_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTRtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA181pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBALT2abcpp,0.000142299402133,0.000124683131707,0.000250038711763,0.000157689987308,0.000321561696568,7.41843456743e-05,0.000262763928618
CYTBO3_4pp,0.133736038482,0.302077428626,0.574991516661,0.280463972343,0.339136071947,0.334282284715,0.291456493549
EX_no_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALCTt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN2t3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL2G140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL2G141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLTNt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRPOX,0.0168096010013,0.0152985819086,0.0219237913739,0.0207993672431,0.0193066138858,0.0192755449015,0.0294661134017
ADSL2r,0.0536529193645,0.0402333929691,0.078288182413,0.073467006685,0.108655982257,0.0985644486415,0.088268329237
FRUURtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMDPP_reverse,0.00330280547353,0.00245266425827,0.0028994886137,0.00208505255429,0.00247276740587,0.00310559398733,0.0028267158411
H2tpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSERt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAGPT3,0.00607960016478,0.00612381870578,0.00831538797782,0.00655685150425,0.0074596266076,0.00717988238732,0.00616612269635
HCINNMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GART,0.0403796145473,0.0,0.100777896676,0.057581266474,0.0494208240472,0.0512897055585,0.0894181747105
CYSDDS,0.0546073665418,0.0490557865088,0.0490377897478,0.0527604927101,0.0434411421257,0.045970468209,0.0614609861537
PMPK,0.000377487627602,0.000718541760591,0.00145352165178,0.00305906089227,0.0,0.00114820606418,0.00141446062159
EX_hxan_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAMAN6Ptex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHCIND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDCPPtppi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acmum_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34dhpactex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAR121y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAR121x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALATRS,0.276663770974,0.23808753156,0.35685900521,0.312987683546,0.426568714698,0.341097993951,0.331507366893
CTBTt2rpp,0.00144319136358,0.000713558144202,0.000567668035138,0.00107315422278,0.00233798898468,0.00135472156851,0.00289804596924
DDGLCNt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACMANAtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDDCP2pp,0.0485006638183,0.0395388272764,0.0607218362597,0.0603432182167,0.0511151818072,0.0453418919094,0.0458258334293
EX_h2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPACGALtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOLEtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23DAPPAt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUTAi,0.0619410950616,0.0731171347596,0.084011136761,0.0689274655684,0.0946013329107,0.0828749982441,0.0849068320411
EX_tyrp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDONt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REPHACCOAI_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gthox_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_kdo2lipid4_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCLT,0.000571124301953,0.000597451366715,0.00047526039337,0.000629259293975,0.000306847092265,0.000457024217252,0.00119468711089
IPPMIb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALDDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA1A181pp,3.26130254352e-05,2.55842860793e-05,2.26475348074e-05,2.69398506814e-05,2.9504078655e-05,2.31157009016e-05,2.98133782274e-05
2AGPG120tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTMPK_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KG6PDC,0.00141195035612,0.00264312882536,0.00206690314664,0.00100188461126,0.0,0.00142803319506,0.0019037834268
CYNTt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL1A141pp,0.000364539415212,0.000425926120454,0.000526431592333,0.000420771247358,0.00028207855411,0.000279636929674,0.000335014692521
FACOAL160t2pp,0.00319004720728,0.00310503971299,0.00329537596088,0.00178675937912,0.00142829198884,0.00289376346159,0.00165176460086
MOHMT,0.0955646777046,0.163706405963,0.1185974264,0.120907885822,0.106776843189,0.0998071535318,0.129044375186
DHDPS,0.165126120511,0.155672268631,0.208763759248,0.226927951348,0.261993807379,0.245552078688,0.198854395549
23CGMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACtex,0.0,0.229920818589,0.0,0.0,0.0,0.0,0.0
ACt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PEPTabcpp,0.0240047286823,0.0150230907023,0.0238011867249,0.0213675947998,0.0205173854783,0.0269934690195,0.0179326542623
ALATA_D2,0.00799919749247,0.00896708324607,0.0,0.0064046630497,0.0,0.0,0.0
CFAS180G,0.00063085725275,0.00095536860654,0.000561875861518,0.000530196317685,0.00060518654112,0.000531821522528,0.0013795760406
EDA,0.103350158644,0.114690679227,0.0571723914165,0.0925913342032,0.067790880985,0.118463807753,0.143525591784
EX_h2o_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDD,0.00366914863249,0.00435853058976,0.00455238762196,0.00513645240522,0.0,0.00326272045768,0.00932154731712
PSCVT_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTHOr,0.0538803608905,0.0408341324552,0.0475610297182,0.04631756393,0.0469972763185,0.05083967661,0.0425960274592
FRUK,0.0065591495062,0.00175692721963,0.00283391843566,0.00537499060329,0.141436428564,0.00551381607282,0.00337623580686
THYMtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALBDtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCtexi,0.0188176994397,0.0160978297431,0.0173136907491,0.0227035771204,0.0144568634489,0.021126762341,0.0114053315498
GTHRDHpp,0.0296048691792,0.0206625048838,0.0264753040013,0.0328699657594,0.015178529701,0.0265578991278,0.0188448595848
PRPPS,0.40039536442,0.413184866634,0.538663336477,0.513863778542,0.511887038774,0.652309594019,0.450329495298
23PDE9pp,0.00380780208611,0.00508392819705,0.00393834067016,0.00333357172586,0.00274996713361,0.00493799973163,0.00210263720438
MALTTTRabcpp,0.0939549138986,0.0592779100521,0.0756183594243,0.086340629546,0.0633146210732,0.0877518659872,0.0285094186224
DPR,0.557547313791,0.616166961568,0.511499403776,1.00239666017,1.09656531145,0.87228622644,1.066117672
12PPDRtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tre_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHTBStex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOLEt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_23camp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHAtpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTHFD,0.0685689162019,0.0795972885499,0.0652185217868,0.0825882701098,0.12659697672,0.104377846482,0.130387852696
HIStex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FALGTHLs_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_spmd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XTSNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALabcpp,0.417048701293,0.365158109929,0.353781969314,0.358072820642,0.34078498622,0.464066195536,0.323288347687
23DAPPAtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCD2x_reverse,0.352696579881,0.247514129667,0.36255852909,1.00226646134,1.66738314101,0.00631289391625,0.45316208441
GALtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMANAPEr_reverse,0.00133828019707,0.000698917127845,0.00114960543704,0.00117995433045,0.000520773260125,0.00105174609705,0.000472397936121
GLUPRT,0.0308993887042,0.0346176529477,0.0565982497731,0.0424670256083,0.0595565991663,0.0441696568533,0.077132193994
KAS14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thym_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPGALtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPTRS,0.0701856453146,0.0757405622425,0.0920225020044,0.0979048387346,0.0986224757405,0.0829355276749,0.120591525698
LEUtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHNPA2r,0.00234812057768,0.00267220533331,0.00179941205879,0.00420208180347,0.00263552468126,0.00187457350448,0.00043991664188
KDOPP,0.0126733348406,0.00776346729695,0.00677611350739,0.00722558881207,0.00906920288282,0.0107396148631,0.00719258922559
2AGPG181tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD5f_reverse,0.00323396839873,0.00867194615463,0.0103449398919,0.00287194557446,0.0042689638279,0.00350803567173,0.00195219112084
OCBT,0.0253522501542,0.0303342867072,0.023260659125,0.0327084376938,0.0324127853768,0.0291323865046,0.0623671587268
DHORD2,0.0493821638038,0.0494459353132,0.0521172403627,0.0719560785027,0.0754150273714,0.076151308171,0.100664126941
DHORD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPGNexs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4FE4ST,0.0197366083014,0.01449857921,0.00256019319525,0.0150923612312,0.0154390276931,0.0131478315961,0.0175544982586
AGM4PH,0.00253776325478,0.0022163825498,0.00237631083641,0.00249416979413,0.00234361736353,0.00236177503131,0.00290625944079
EX_pser_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_etha_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4FE4SR,0.0178534395008,0.0115366603047,0.0,0.0123431918924,0.013069140833,0.0113613182603,0.0128950002596
ARBTNexs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PA,0.00117587794385,0.00131609822604,0.00125028545207,0.00103807634331,0.0,0.00128902034832,0.00152132334157
PPM_reverse,0.173532869962,0.0643972092695,0.0916958559412,0.0501438581805,0.0458415104835,0.108965859475,0.0795774650111
ADSL2r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYNP2r_reverse,0.101057179502,0.092249694546,0.071918575375,0.0843641578255,0.0564329543875,0.069764819865,0.0415313168927
GMPS2,0.173057024256,0.178704690097,0.19371362458,0.259219982015,0.298570442877,0.28145635397,0.402411067853
MELIBt3ipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D_LACt2pp,0.000610188138992,0.000864320265712,0.0,0.0,1.502461312e-05,0.0,0.0
LDH_D_reverse,0.0366629606881,0.0462290185691,0.115215467316,0.104717801224,0.0257542364905,0.033565395348,0.106251837026
HPYRI,1.33780273555e-06,4.17772528179e-06,4.1391616638e-06,3.63968490458e-06,0.0,1.71892095672e-06,0.000146265647325
ADEt2rpp,0.00171642426933,0.00337285685313,0.0057122322238,0.00342754943583,0.00370672635404,0.002560747609,0.0037906902382
4PEPTabcpp,0.607489412235,0.399501501816,0.687919628345,0.589864352518,0.639600936169,0.7850227977,0.631746913784
EX_btn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL1E161pp,0.000364539415212,0.000425926120454,0.000526431592333,0.000420771247358,0.00028207855411,0.000279636929674,0.000335014692521
AGMH,0.00253776325478,0.0022163825498,0.00237631083641,0.00249416979413,0.00234361736353,0.00236177503131,0.00290625944079
SERAT_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH3_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMT,0.0632174293635,0.0660400015738,0.0619719104594,0.141806979524,0.0531683212629,0.0521545086425,0.0763004629093
MMETtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM2_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALabcpp,7.36424380187,0.79113992443,0.673824465113,0.616075659517,0.306431249281,0.980580464874,0.106293220512
FUSAtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_colipa_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THMDt2pp,0.000135900263609,0.000970467944963,0.000706813735643,0.000828909972721,0.00180495583293,0.000618272805889,0.00133902919523
SERtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERt2rpp_reverse,0.00365369722255,0.00290268628963,0.00158141756136,0.00299153276817,0.00277258413718,0.00322714939703,0.0027438774852
HMPK1,0.00145496027018,0.00249151162593,0.00187417284904,0.00212668443431,0.00105497160222,0.00127217382,0.000706295877352
LPLIPAL1E140pp,0.000364539415212,0.000425926120454,0.000526431592333,0.000420771247358,0.00028207855411,0.000279636929674,0.000335014692521
GLCURt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSERtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO4tex,0.18784495377,0.229920818589,0.208776083306,0.178418547746,0.154564580999,0.165399620501,0.151057022074
TAUDO,3.09933937007e-05,5.10524721082e-05,0.000129815091577,1.48258441728e-05,0.0,4.61440033751e-05,0.000110254165116
URIt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERASr_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDOND2,0.00287543756918,0.00348243380183,0.0042635609058,0.00437519662737,0.0,0.00246017060356,0.00600299695623
LYXtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2FE2SS2,0.0266325301022,0.0216587139933,0.0,0.0201711569713,0.0193225879561,0.0168081221555,0.022922084523
ACOAD2f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSTRS,0.192688239788,0.212980143474,0.194311926415,0.241240265601,0.30278951689,0.235246755281,0.287078400432
FE3Ri,0.0,0.00602126992265,0.0,0.00599733557203,0.0,0.0,0.0
DDGLK,0.0290264410337,0.0407020617326,0.0347539047246,0.0309818138627,0.026077599283,0.018587522652,0.0328949389996
TTRCYCtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAALAr_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMACHYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONTa,1.05918658652,1.7287017459,0.655693368988,0.518440503234,0.307219213002,0.947309361216,0.340333312538
PTAr_reverse,0.0532169694657,0.148105532489,0.0,0.0,0.0,0.0,0.0
ACONTb,1.05918658652,1.7287017459,0.655693368988,0.518440503234,0.307219213002,0.947309361216,0.340333312538
PGLYCP,0.0191329471084,0.0248265498121,0.0285490162411,0.0301846009415,0.0214019991629,0.0232609476926,0.0358259752993
ACACt2pp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPNS180pp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA1G160pp,3.26130254352e-05,2.55842860793e-05,2.26475348074e-05,2.69398506814e-05,2.9504078655e-05,2.31157009016e-05,2.98133782274e-05
DADNt2pp,0.000135900263609,0.000970467944963,0.000706813735643,0.000828909972721,0.00180495583293,0.000618272805889,0.00133902919523
ARGtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sulfac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5dglcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gbbtn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETHAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSCLYStex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG2tex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPt2pp,2.04017535297e-05,0.0,4.08163923773e-05,1.7378367673e-05,1.71030347276e-05,1.04242333756e-05,0.000183270459277
ADNK1,0.0253553835795,0.0346805287973,0.0407317180082,0.0235995659207,0.0223394874303,0.0337990904064,0.0245309105174
EX_arbtn_fe3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CGMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_psclys_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLtex,0.18784495377,0.229920818589,0.208776083306,0.178418547746,0.154564580999,0.165399620501,0.151057022074
3OAR60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNCAR,0.000147950838008,0.00018209618349,0.000136037104801,0.00015743542716,0.0,0.00030363706997,0.000741482038495
CRNCAR_reverse,0.000147950838008,0.00018209618349,0.000136037104801,0.00015743542716,0.0,0.00030363706997,0.000741482038495
EX_arbtn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXPS,0.0344220291689,0.0311164342497,0.0418641340744,0.0390731196289,0.034159306364,0.042057574387,0.0357536125084
EX_all_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSERtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.00071355980097
PLIPA2E120pp,3.26130254352e-05,2.55842860793e-05,2.26475348074e-05,2.69398506814e-05,2.9504078655e-05,2.31157009016e-05,2.98133782274e-05
PMANM_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTBTCAL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_udpgal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCTStex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBTS,0.00921854697266,0.0166366698247,0.0101646297614,0.0092726885059,0.00868348073709,0.00774302163726,0.0188308813297
EAR120x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAR120y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP3MT,0.0590695069576,0.0414001905555,0.0533699591928,0.0521957107485,0.040005827027,0.0544436292785,0.0455332260186
METSOX2tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTP1,0.00456615781498,0.0038757783308,0.0,0.00591297602646,0.0,0.0,0.00550278438101
MLTP2,0.00456615781498,0.0038757783308,0.0,0.00591297602646,0.0,0.0,0.00550278438101
MLTP3,0.00456615781498,0.0038757783308,0.0,0.00591297602646,0.0,0.0,0.00550278438101
ACOAD4f_reverse,0.00323396839873,0.00867194615463,0.0103449398919,0.00287194557446,0.0042689638279,0.00350803567173,0.00195219112084
UDPG4E,0.0,0.0214479615021,0.0243529385663,0.021525837601,0.0198800558654,0.0221797960679,0.0204995267116
ISETACabcpp,8.50430035367e-05,7.771693493e-05,0.000152655052122,0.000136939844299,0.000131650069881,8.55449997883e-05,0.000104629780496
TTRCYCtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PCtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM3PA,0.00117587794385,0.00131609822604,0.00125028545207,0.00103807634331,0.0,0.00128902034832,0.00152132334157
GLYCTO4,0.0,0.0,0.0,0.0,0.0,0.00143230916444,0.00107115433348
