,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
ACOAD1f_reverse,290.527060717,174.554377953,196.782438687,890.572412912,602.066953547,758.850464792,1737.96380067
ACOAD2f,,,,,,,
ACOAD2f_reverse,290.527060717,174.554377953,196.782438687,890.572412912,602.066953547,758.850464792,1737.96380067
ACOAD3f,,,,,,,
ACOAD3f_reverse,290.527060717,174.554377953,196.782438687,890.572412912,602.066953547,758.850464792,1737.96380067
ACOAD4f,,,,,,,
ACOAD4f_reverse,290.524277758,174.552705895,196.780553708,890.56388211,602.06118634,758.843195767,1737.94715271
ACOAD5f,,,,,,,
ACOAD5f_reverse,290.524277758,174.552705895,196.780553708,890.56388211,602.06118634,758.843195767,1737.94715271
ACOAD6f,,,,,,,
ACOAD6f_reverse,252.717682808,151.837946929,171.173106708,774.673628841,523.714341496,660.092917145,1511.78461396
ACOAD7f,,,,,,,
ACOAD7f_reverse,157.634193395,94.709843906,106.770267545,483.207392812,326.670009293,411.736976234,942.984857894
ACOAD8f,,,,,,,
ACOAD8f_reverse,,,,,,,
ACOATA,,,,,,,
ACOATA_reverse,,,,,,,
ACODA,7.72137158364,21.3406985053,18.7906301832,24.0497932051,20.3587718694,36.4319548128,22.0450861342
ACOLIPAabctex,,,,,,,
ACONIs,,,,,,,
ACONIs_reverse,,,,,,,
ACONMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONTa,23.7219692795,86.2203463882,204.864559696,77.5788152143,241.0927774,52.7634745097,141.400596299
ACONTa_reverse,,,12.4477889402,2.92892689491,22.0024547313,9.73956102523,15.431812892
ACONTb,23.7219692795,86.2203463882,204.864559696,77.5788152143,241.0927774,52.7634745097,141.400596299
ACONTb_reverse,,,12.4477889402,2.92892689491,22.0024547313,9.73956102523,15.431812892
ACOTA,,,,,,,
ACOTA_reverse,6.24226330061,19.3783769487,18.5069651751,26.7108423646,23.8310187366,28.4617960067,22.8282983465
ACPPAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACS,1.06533789092,0.715427523839,39.7768530784,18.7759093606,216.699123754,5.91983130161,558.521996017
ACSERtex,,,,,,,
ACSERtex_reverse,,,,,,,
ACSERtpp,,,,,,,
ACt2rpp,,,,,,,
ACt2rpp_reverse,,,,,,,
ACt4pp,0.0,0.0,1058.42701393,138.899502491,6176.37643243,0.577195266296,16814.2139651
ACtex,,999.079968746,,,,,
ACtex_reverse,0.257476775971,,814.597853941,15.2958806802,,343.536729374,247.090983827
ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCL,2.18636379081,2.54671923408,2.96179383426,9.9241020082,,7.16056924741,6.5479418393
ADCS,0.940927189289,1.59003918698,2.9569359611,1.22427432705,3.66205536693,3.11236856621,1.09770809041
ADD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEtex,,,,,,,
ADEtex_reverse,,,,,,,
ADK1,367.995252671,2052.44882989,2756.47952198,1310.80920244,3890.63326891,929.064040553,4012.52272714
ADK1_reverse,,,,,,,
ADK3,,,,,,,
ADK3_reverse,,,,,,,
ADK4,,,,,,,
ADK4_reverse,,,,,,,
ADMDC,0.589477490111,1.08766294539,1.24897918317,1.14991614426,1.01619260937,1.23128923138,0.762310908312
ADNCYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNK1,0.983814735904,1.15881547158,1.32691432237,2.87741874412,3.05463051528,2.09111150084,3.67203383133
ADNUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNt2rpp,,,,,,,
ADNt2rpp_reverse,,,,,,,
ADNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADOCBIK,0.0,0.0,0.0,0.0,,0.0,0.0
ADOCBLS,,,,,,,
ADOCBLabcpp,,,,,,,
ADOCBLtonex,,,,,,,
ADPRDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSK,53.522446033,51.9879775739,75.4809333726,87.5400302885,89.2127063391,107.494016508,81.3785817147
ADSL1r,16.2355750687,34.8818787024,24.107763673,32.2769331931,21.9307220566,25.04023544,35.6366588166
ADSL1r_reverse,,,,,,,
ADSL2r,24.315284526,52.2410079014,36.1051044088,48.3396991418,32.844647905,37.5016250884,53.3714078506
ADSL2r_reverse,,,,,,,
ADSS,1.69180998182,2.26348904125,3.22556167426,4.07208789972,4.40050389522,4.75322165385,5.46396970104
AGDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM3PA,0.0,0.0,0.0,0.0,,0.0,0.0
AGM3PApp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM3PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM3Pt2pp,,,,,,,
AGM4PA,0.0,0.0,0.0,0.0,,0.0,0.0
AGM4PApp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PCPpp,,,,,,,
AGM4PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4Pt2pp,,,,,,,
AGMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMHE,0.512742487977,0.903105224301,1.32688842818,1.59695869656,1.68922469686,1.72317249235,1.97132250041
AGMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMt2pp,,,,,,,
AGMtex,,,,,,,
AGMtex_reverse,,,,,,,
AGPAT120,,,,,,,
AGPAT140,,,,,,,
AGPAT141,,,,,,,
AGPAT160,292.547186169,596.659771497,469.36992105,707.982995534,479.976448502,982.801425937,947.696948168
AGPAT161,227.541523806,464.078548756,365.073233015,550.665114034,373.322929245,764.41731327,737.113251766
AGPAT180,,,,,,,
AGPAT181,117.272588042,239.18136592,188.155032736,283.807201372,192.406842302,393.972911721,379.900676012
AGPR,,,,,,,
AGPR_reverse,14.7660309205,24.1496318113,27.3684052878,31.4006066244,28.0020818223,37.9267892337,32.4182622546
AGt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHCYSNS,0.100750065851,0.269288278276,0.270726220685,0.354307495875,0.317928437535,0.34831111653,0.463041270921
AICART,17.725121058,35.6924876936,22.9717478209,33.1442241238,31.5308420231,36.6713916699,41.1974662239
AICART_reverse,,,,,,,
AIRC2,114.201906549,266.681819455,167.611762475,285.812189252,167.523116851,212.065482317,296.678600739
AIRC3,,,,,,,
AIRC3_reverse,15.5678855341,21.1103096403,34.3045632202,54.7384339587,41.8756196858,43.5832526418,41.4188550006
AKGDH,3.08896999435,28.6013906395,38.5964544326,19.6738513043,34.3545213361,15.5524205359,24.044712512
AKGt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKGt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKGtex,,,,,,,
AKGtex_reverse,,,,,,,
ALAALAD,,,,,,,
ALAALAabcpp,0.00830479596169,0.0138013327448,0.014014140544,0.0219496218321,0.0319122695602,0.019633824464,0.0618809060805
ALAALAr,1.87249220431,2.65954421311,3.66558811292,5.45399751272,5.233517834,5.5599258059,6.65462236272
ALAALAr_reverse,,,,,,,
ALAALAtex,,,,,,,
ALAALAtex_reverse,,,,,,,
ALAGLUE,0.0,0.0,0.0,0.0,,0.0,0.0
ALAGLUE_reverse,0.0,0.0,0.0,0.0,,0.0,0.0
ALAR,30.8878457499,8.70320525224,12.8239665968,46.3873376995,62.5844682772,47.665568059,89.8970979424
ALAR_reverse,,,,,,,
ALATA_D2,0.0,0.0,,0.0,,,
ALATA_L,,,,,,,
ALATA_L2,0.0,0.0,,0.0,,,
ALATA_L_reverse,115.360895514,170.940147207,280.447525553,274.934605543,430.704713146,339.381084381,378.214354189
ALATRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAt2pp,,,,,,,
ALAt2rpp,,,,,,,
ALAt2rpp_reverse,,,,,,,
ALAt4pp,,,,,,,
ALAtex,,,,,,,
ALAtex_reverse,,,,,,,
ALCD19,0.0,0.0,,,,0.0,
ALCD19_reverse,0.0,0.0,,,,0.0,
ALCD2x,0.0,0.0,,,,0.0,
ALCD2x_reverse,0.0,0.0,129.147413897,3.32579442299e-07,44.3349206441,0.0,181.741567683
ALDD19xr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD19xr_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD2y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD3y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD4,,,,,,,
ALLK,,,,,,,
ALLPI,,,,,,,
ALLPI_reverse,,,,,,,
ALLTAMH,0.0,0.0,0.0,0.0,,0.0,0.0
ALLTN,,,,,,,
ALLTNt2rpp,,,,,,,
ALLTNt2rpp_reverse,,,,,,,
ALLTNtex,,,,,,,
ALLTNtex_reverse,,,,,,,
ALLULPE,,,,,,,
ALLULPE_reverse,,,,,,,
ALLabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLtex,,,,,,,
ALLtex_reverse,,,,,,,
ALPATE160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALPATG160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALR4x,0.0,,,0.0,,,0.0
ALTRH,,,,,,,
AM3PA,0.0,0.0,0.0,0.0,,0.0,0.0
AM4PA,0.0,0.0,0.0,0.0,,0.0,0.0
AM4PCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMANAPEr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMANAPEr_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMAOTr,0.000640833134315,0.000747331687571,0.00164350824919,0.00199922444719,0.00205260067365,0.00173992724053,0.0018637477612
AMAOTr_reverse,,,,,,,
AMMQLT8,0.0348464334665,0.0614076945252,0.0631424957485,0.0872090578546,0.0917479199445,0.0825306650766,0.104541253975
AMPMS2,,,,,,,
AMPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPTASECG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPTASEPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPtex,,,,,,,
AMPtex_reverse,,,,,,,
ANHGMtex,,,,,,,
ANHGMtex_reverse,,,,,,,
ANHMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANPRT,4.03508679361,8.19746774124,6.32537932634,7.55980272521,7.14914431681,13.9985630857,11.58223001
ANS,1.11799042654,2.92630693816,2.09432195753,2.21045756844,2.1864588921,3.85736462983,3.6777320095
AOBUTDs,,,,,,,
AOXSr2,0.000961356508097,0.00108349681204,0.00117014262386,0.0024546404704,0.00208143139579,0.00278106879383,0.0040764402881
AP4AH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP4AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP5AH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APCS,,,,,,,
APG3PAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APPLDHr,0.0,,,0.0,,,0.0
APPLDHr_reverse,0.0,,,0.0,,,0.0
APRAUR,0.253108785188,0.462174884272,0.399833018563,0.537833933699,0.769087554764,0.584100736785,0.69703185375
ARAI,,,,,,,
ARAI_reverse,,,,,,,
ARBTNR1,,,,,,,
ARBTNR2,,,,,,,
ARBTNR3,,,,,,,
ARBTNabcpp,0.0,0.0,0.0,0.0,,0.0,0.0
ARBTNexs,,,,,,,
ARBTNtex,,,,,,,
ARBTNtonex,,,,,,,
ARBTNtpp,,,,,,,
ARBTptspp,,0.0,0.0,,,0.0,
ARBTtex,,,,,,,
ARBabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBt2rpp,,,,,,,
ARBt2rpp_reverse,,,,,,,
ARBt3ipp,,,,,,,
ARBtex,,,,,,,
ARBtex_reverse,,,,,,,
ARGAGMt7pp,,,,,,,
ARGAGMt7pp_reverse,,,,,,,
ARGDC,,,,,,,
ARGDCpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGORNt7pp,,,,,,,
ARGORNt7pp_reverse,,,,,,,
ARGSL,7.3817732559,10.3544169872,13.8873200119,13.5816514329,13.6562909216,19.4322904305,12.1137808845
ARGSL_reverse,,,,,,,
ARGSS,2.63518459437,5.31803174931,5.56681900101,5.74575650325,4.70130819763,6.56024571914,4.23048206407
ARGTRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGt3pp,,,,,,,
ARGtex,,,,,,,
ARGtex_reverse,,,,,,,
ASAD,,,,,,,
ASAD_reverse,7.39665214636,6.93927094487,18.5278298169,12.5281242315,20.9004008552,18.4183474733,15.1586932505
ASCBPL,,,,,,,
ASCBptspp,0.0,0.0,0.0,0.0,,0.0,0.0
ASCBtex,,,,,,,
ASCBtex_reverse,,,,,,,
ASNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNNpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNS2,23.1893780378,26.382544563,20.0450136009,32.9815335355,25.0927725061,47.4408315951,22.1283952025
ASNTRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNabcpp,,,,,,,
ASNt2rpp,,,,,,,
ASNt2rpp_reverse,,,,,,,
ASNtex,,,,,,,
ASNtex_reverse,,,,,,,
ASO3t8pp,,,,,,,
ASO3tex,,,,,,,
ASO3tex_reverse,,,,,,,
ASP1DC,0.264232982917,0.343663806187,0.310583492831,0.465938675796,0.419392776155,0.59165364106,0.383067991621
ASPCT,0.615515823083,1.5107906373,2.38834177192,1.80837182935,2.27425005552,1.65258229387,3.09610523864
ASPK,9.23371269915,13.924809484,10.8073569192,14.6028543946,14.9111384489,19.7086079077,18.5640685896
ASPK_reverse,,,,,,,
ASPO3,,,4.36248103018,7.84833349148,4.98053652422,9.67155774532,
ASPO4,,,,,,,
ASPO5,,,,,,,
ASPO6,5.0833286617,8.64698336398,,,,,7.77311598059
