,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
EX_3cmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3gmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3hcinnm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3hpp_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_3hpppn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
EX_4hoxpacd_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_5dglcn_e,-0.0,10.734495212123562,0.0,0.0,0.0,0.0,0.0
EX_5mtr_e,0.020232000000000003,0.032596,0.043836,0.055076,0.05534576,0.05732400000000001,0.07306
EX_LalaDglu_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_LalaDgluMdap_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_LalaDgluMdapDala_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_LalaLglu_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ac_e,0.04836571307921116,-229.70928425000054,170.0685494152043,2.7290688174603512,0.0,56.82084466666667,37.32482819819767
EX_acac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acald_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acgal_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_acgal1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acgam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acgam1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acmana_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acmum_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acnam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acolipa_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_acser_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ade_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_adn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_adocbl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ag_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_agm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_akg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala_B_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_alaala_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_all_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_alltn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_amp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_anhgm_e,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EX_arab_L_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
EX_arbt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_arbtn_e,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_arbtn_fe3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_arg_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ascb_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_asn_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_aso3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_asp_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_btn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_but_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_butso3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ca2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cbi_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cbl1_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cd2_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cgly_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_chol_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_chtbs_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cit_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cm_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_co2_e,85.97731740717799,261.761843333332,392.8193067485391,152.07303433333325,207.04961070800348,332.9126962499996,287.5209083333336
EX_cobalt2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_colipa_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_colipap_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_cpgn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cpgn_un_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_crn_e,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
EX_crn_D_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_csn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cu_e,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
EX_cu2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cyan_e,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
EX_cynt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cys_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cys_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cytd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dad_2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_damp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dca_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dcmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dcyt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ddca_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dgmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dgsn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dha_e,0.08056050000000622,0.0,0.0,0.0,0.0,0.0,0.0
EX_dimp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_din_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dms_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dmso_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dopa_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_doxrbcn_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_dtmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_duri_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_eca4colipa_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_enlipa_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_enter_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_etha_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ethso3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_etoh_e,0.0,0.0,46.82349641812828,3.3333322074780014e-07,73.92329924000151,0.0,82.35838763513557
EX_f6p_e,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EX_fald_e,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_fe2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe3_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe3dcit_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe3dhbzs_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe3hox_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe3hox_un_e,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_fecrm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fecrm_un_e,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_feenter_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_feoxam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_feoxam_un_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_for_e,0.0,0.0,198.7363312514609,29.08836998412711,153.80348181866404,171.60117241666777,-0.0
EX_fru_e,-0.0,-0.0,-0.0,-0.0,-140.74418333333332,-0.0,-0.0
EX_frulys_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fruur_e,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
EX_fuc_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fum_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_fusa_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_g1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_g3pc_e,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
EX_g3pe_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_g3pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_g3pi_e,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
EX_g3ps_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_g6p_e,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EX_gal_e,-33.62149266666667,0.0,0.0,0.0,0.0,0.0,0.0
EX_gal_bD_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_gal1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_galct_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_galctn_D_e,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_galctn_L_e,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_galt_e,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_galur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gam_e,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EX_gam6p_e,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EX_gbbtn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gdp_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_glc_e,0.0,0.0,0.0,0.0,0.0,0.0,-163.46213249999997
EX_glcn_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_glcr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glcur_e,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
EX_glcur1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gln_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glu_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gly_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyald_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyb_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc_e,0.019242,-0.0,-0.0,-84.79261900000002,0.05263756,-1.16666665959074e-06,0.069485
EX_glyc_R_e,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc2p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc3p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyclt_e,-6.666666679181233e-07,-3.333333313653338e-07,-0.0,-1.3333335542135376e-06,-0.0,0.007582000000000422,0.009663333333334115
EX_gmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gsn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gthox_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gthrd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gtp_e,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
EX_gua_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h_e,26.666285379729985,0.0,-0.0,105.49063798412789,226.61827624532776,0.0,138.18966069819686
EX_h2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2o_e,163.32024649050877,397.1174348787949,60.84204233041089,447.46266483333386,344.70216789466474,310.6304435833319,486.241815698197
EX_h2o2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2s_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_hacolipa_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_halipa_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_hdca_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_hdcea_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_hg2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_his_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_hom_L_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_hxa_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_hxan_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_idon_L_e,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_ile_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_imp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_indole_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_inost_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_ins_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_isetac_e,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
EX_k_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_kdo2lipid4_e,8.3333333115998e-08,-3.3333333214595934e-07,-0.0,-5.000000030617088e-07,-7.133333353402197e-07,5.000000018717969e-07,-0.0
EX_lac_D_e,-0.0,-0.0,20.433333333333334,1.2133091825397384,-0.0,-0.0,1.1641408333335157
EX_lac_L_e,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
EX_lcts_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_leu_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lipa_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_lipa_cold_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_lipoate_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lys_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lyx_L_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
EX_mal_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mal_L_e,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
EX_malt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_malthx_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_maltpt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_malttr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_maltttr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_man_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_man6p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_manglyc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_melib_e,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_meoh_e,5.999999999999999e-06,9.666666666666667e-06,1.3e-05,1.633333333333333e-05,1.641333333333333e-05,1.7e-05,2.1666666666666667e-05
EX_met_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_met_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_metsox_R_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_metsox_S_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mg2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mincyc_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_minohp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mmet_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mn2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mnl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mobd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mso3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_n2o_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_na1_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nh4_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ni2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nmn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_no_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_no2_e,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
EX_no3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_novbcn_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_o16a4colipa_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_o2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_o2s_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ocdca_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ocdcea_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_octa_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_orn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_orot_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pacald_e,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
EX_peamn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_phe_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pheme_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_pi_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pnto_R_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ppa_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ppal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pppn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ppt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pro_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_progly_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_psclys_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pser_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ptrc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pydam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pydx_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pydxn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pyr_e,-0.0,-0.0,-458.5366666666667,-0.0,-0.0,-0.0,-0.0
EX_quin_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_r5p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rfamp_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_rib_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rmn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sbt_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sel_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_ser_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ser_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_skm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_slnt_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_so2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_so3_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_so4_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_spmd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_succ_e,-0.0,-0.0,5.789005333333419,-0.0,-8.266672309649911e-07,-241.44350033333342,1.7853808333332055
EX_sucr_e,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
EX_sulfac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tartr_D_e,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
EX_tartr_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_taur_e,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
EX_tcynt_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_thm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thr_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thrp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thym_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_thymd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tma_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tmao_e,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
EX_tre_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_trp_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tsul_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_ttdca_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ttdcea_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ttrcyc_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_tungs_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_tym_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_tyr_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tyrp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_uacgam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_udpacgal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_udpg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_udpgal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_udpglcur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ura_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_urea_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
EX_uri_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_val_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xan_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xtsn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xyl_D_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
EX_xylu_L_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
EX_zn2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12DGR120tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12DGR140tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12DGR141tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12DGR160tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12DGR161tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12DGR180tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12DGR181tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDRtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDRtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDStex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDStpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14GLUCANabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
